2.503442764282226562e-01,8.087885429799306621e+03,4.861338324213239503e+03,8.427471313476562500e+02
1.001789569854736328e-01,7.888043575835101365e+03,4.761177541138372362e+03,6.960406780242919922e+00
1.160080432891845703e-01,8.152089603823352263e+03,4.836571779880177928e+03,5.583524169921875000e+02
3.170328140258789062e-01,8.795928648097029509e+03,4.812165961651206089e+03,9.552042236328125000e+02
2.675805091857910156e-01,8.088657489292229002e+03,4.820997855686011462e+03,1.173950439453125000e+03
2.995989322662353516e-01,8.006633020138399843e+03,4.928995110344582827e+03,6.352770614624022727e+01
2.681934833526611328e-01,7.710403041827117704e+03,4.835781260538566130e+03,1.406956176757811932e+02
2.678446769714355469e-01,7.979890564834027828e+03,4.695218321824039776e+03,1.621941680908203125e+02
1.764624118804931641e-01,7.900166376731843229e+03,4.817715176977009833e+03,8.244287109375000000e+02
1.746938228607177734e-01,8.211625128980409499e+03,4.761884741026128722e+03,8.211766357421875000e+02
2.336354255676269531e-01,8.241754508270894803e+03,4.801432895282669051e+03,1.404836914062500000e+03
3.100678920745849609e-01,7.858619953152146081e+03,4.837086325485686757e+03,8.028864746093750000e+02
2.167561054229736328e-01,8.311117103586426310e+03,4.698989814409422252e+03,-8.361914825439453125e+01
1.844482421875000000e-01,6.166979330510414911e+03,4.743888395015294918e+03,1.144132690429687955e+03
1.836950778961181641e-01,8.185342879412744878e+03,4.703102012122286396e+03,2.506200439453125000e+03
1.931257247924804688e-01,8.579326509329910550e+03,4.752855835202239177e+03,1.586091064453125000e+03
3.342325687408447266e-01,8.022384190703926834e+03,4.806646859873133508e+03,6.439971923828125000e+02
1.833817958831787109e-01,8.164074280057104261e+03,4.804506784650939153e+03,1.589259277343750000e+03
2.669646739959716797e-01,8.196205960104412952e+03,4.814483432577340864e+03,3.477078857421875000e+02
2.004978656768798828e-01,8.578216846259703743e+03,4.804264948222692510e+03,4.053444519042968750e+02
1.849691867828369141e-01,8.023943254331624303e+03,4.860049175692919562e+03,3.200000000000000000e+02
2.221100330352783203e-01,7.280391380633293920e+03,4.766689192832937806e+03,2.123007324218750000e+03
1.518499851226806641e-01,7.326233711896356908e+03,4.772200656436003555e+03,1.494845825195312045e+03
